OTU_ID	SRR10153291	SRR10153292	SRR10153293	SRR10153294	SRR10153295	SRR10153302	SRR10153313	SRR10153324	SRR10153325
83f4eb2cf53c5adf747a4bbc2c22d4dc	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
8a13892f080b087ba6bd731d43080ddd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
512797849d81e74d23953ec4d7599e89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
bf432d791b1584f4a0b9bf66a894e2d5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
e43e3efc8ba17d450146d075e70a85ba	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
821499a4985509ca5c925f7c42f6617b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
2effe1b11eafc47d7afc4aa2bcd9a226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
b212e5d9161f92127fd57e1f1b1fd862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
e25749f2c8fd157558868af528b2fbb8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
703caef614800c3f83eeaaada0135b6e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
009f237fc2fc4117898fd19dfdf89d30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
7339d9b16eba11ffd398b65c0a6b5391	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b9c824d01e1c1513f1622f32ab2b42c0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85e12a46c348382aa7775c0ef408825b	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f0e5c81767d91732b21412a091faa73d	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
c5b3814be71eeb2d7ea48477b5126bae	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
8b3720a0f4b4d6c9168f268b61fea949	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
4021626db940a04409f1d786004915c5	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0
e41b2c0235564782c2a112f0ead304be	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0
591aaf2f3f401da3f76b620d94f8e0d6	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
23c56f535fe71140e40213515df6968a	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
4afb8becc9ad797d044b9aa5835f6a9f	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
9c4bb67082572d0d88270d979cfd5eea	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
a8f2f4e521dc0d0ec2dd04938bae6686	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
39daf4ac7600d07433cff8a8493da0cc	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
e2821d3d3b152750fb544a202388c91f	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
5351e6a4a23c616bf13762f074e1235a	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
f94d111ebeba08e3d4034f61db56d7ec	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
c823476db0cf98349ab8947c213fdeea	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
e177ec9e82aa8a295a1b96cead3af95e	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
092583db5fa942e2b26cd2ddf0db5d07	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
4b50a3e563102a303b5fe631a8f6e31d	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
8a34e7c685af7b3d0bb255e16e001cca	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
e7e1a83bd9a5277ccf9788ea3842ad6d	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
ba4bad0fb6a601c819aa753aeca44f67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
cb5ee39188db9dd41e8b01a7e7207972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
29cc7ff4712d60c04347d5173d598da5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
dd6e208d7eb4259be9cde083adcdd479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
36c11ce9924ef3b708cced04a7cff645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
61264169579bad91fbb71551dc56d15b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
df145b4de26f16a967427f706024391f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
aba11cb2d69faa06c89ff791d1d7bf10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
8b64aac5ad583cb594a5617bea3ee378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
e16ee9036cf4a09d7966a4724f4faa33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
32b05e071cb2ceef22a54e38bf86add5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
a57d74e19fddceb04dc985a6917e0812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
14acc869969613a6ccf6e349a682973f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
017bc51b68d4fff2e9ba7396eaaaf297	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa60d52fa4f2fc789dee61a013889466	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
402fc4118fce107e5e481ec4c5a884a0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1956585e801d6d80a1c12d4e52ca579e	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b62252d451bfd2dd4a47e22bd3a4337e	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a2cbc14ca62f8c74d7531833fa96aa45	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d7fa0ed085afd9ab8591ffc6fcff7f1	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce06622022d6fc9ac699b658f7a97efe	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e915393a30d391fab85fd081b13a250e	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69b68e0568ac1b54a3040bfdca6f4037	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2200655ceeacfad6a580d65da7ba81af	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
88b8e0a8fcba11fb75d3a7e80a1185c3	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
f38b31f90c1b41bf2d8425bfe3cd9f41	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
8f332c3ffc21e9af5a099724b3f77153	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
3318aec2f3195ffac537636c28900da9	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
55d51d607b767c0fd6ebc8026b72793f	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
a0e0fd59f5c888b837d2adccb3307c96	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
4610ff3b362af7afee02d49469cd191b	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
823b2ff79d3d90d01166f2424518cd1e	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
9e9633fcb0797d254fd41cc77507fddd	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
4d5299d8f2acda1d5096ba877a239ec1	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
4bb0bde55272d8f591887c78574e302e	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
aba2d582fba98b53ab28af9951311de0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
e6dff2b14ef1d6050fb4c217a4968204	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
b89592dc383d389b118f9fe790ff49d0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
7e696698c2050cde7df602a9bac18b45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
181393e82c6ccceae609cd52112ecdf1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
b38f80298c13cec8b80ec60185cbb73c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
a10ecb77f21acddeaef6395e8548e18b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
ca5173035ccf0b62d6a9e568f4e38b76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
6d9a9279b271e8d105c2ba8371cc36ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
2d56537543a4d9ee480d0015423e6358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
4080e6f84c54c8116054ce7a01073634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
cb1ea97610f3a0d58e98e318851b1e90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
4f33ae4b7e475dfe8aaac0cd1bb153f9	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed741536e7d0be9f23e3389ec421b6bd	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2a08bf934d7a0de346de44bf7ec1cad4	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b56c8e40e8a6fa31772339a718ca5cf0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79bc7b5e9dae507d046424270774b05b	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50dc384d0b1f1f61be31574e0faaa9ec	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
813359aa8ebea22f0abf969671cc46f8	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
f5e4f69892ed175747d0f3a9bdc3f681	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
8a6ded5e3f967d7c67d2a0864898a810	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
f8b2b394dd2678bd705b2c0fce091116	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
4e914f4211463786a3db5a9ad51f5d29	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
2286edb3d82cd932ee93315addb1a6ea	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
91c097027f25754ad332a7f637489c3c	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
f2f3430c264590affde56f71ba004060	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
331d6cc5a3bf8c6a5190f7cac91255ae	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
77e35cbc001ced7571ab7003a49c6a54	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
67a55ed40a63d2e6b2481c61c2f60e5d	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1891655cb48f08a26765adca3f171b45	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
297a428968285caf3b51f4a483d64203	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
5fe751df2ffba0cf0c1e7886ec2a1e11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
ef3ee8e05dddcd3c02bbe85276936d2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
481b1cfa11cbabb96c6a262db4646700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
55dfb468b589995b1d4aab9c54b96709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
ff1d2f2a49cc3978ef8eacb0dd6bae65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
5c5a089deebe468e5990495dff7728b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
3603c23270e18b4d861608d5d61e65ae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
d46f979538bfddc5f0facf62fe53c4c9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
1ac4ceb1e3676569d3f677b66e499644	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5515d4a4c311520619c58add6fa3a4dd	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
0fad8bd49ca9fd6fc48a11eb91869668	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
a7910ce5997eb83e4d3144a0927ad8aa	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
af84199b35737764872f20d4c343cfcb	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
5602f9ca5f9014fd3adadbd012639f23	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
788695e5bebd131758e5f51a9d87276b	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
4b226dc0585b7d9f9209447d7feca0f3	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
c6dc8b8a412f73380dcb8eb5c295a889	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
b52ce71c50e7763b784cd03032bc4236	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
eac3daa0c53a9ed482f19223827ea4b5	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
4509e7a258a1f7083307bdc1707456fa	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
2213923bcbe4390e51fe55a5c235cc25	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
6db4b2443f07c7c2a086b24c7c9d7643	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
3f9b0169a9dd4bdc4ea82d9c63445d18	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
a8429039b85478c8ec607ff0ad593612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
b0e17f18ac74fc582532d926e1579921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
88c0e5954b14b9b8138697c33537b77a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
07c31ef8a8018c9b1e206e57fbb749cc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
53714aa167015c315e56b4ec68620fb6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
e1779ee43c407bf3ffa15b7564148ce0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
3e5c2af58a9463dd399589cd79dcc08c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
a1b98f292c9e4ffa31f418edcbb3bd6e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
764597d6fcb27182f8d7dd144fd6a29e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
0ba0c59daf4e3d4e04c78e429a055544	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
039e32e189d22324c9faeff78ade5764	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
528e50bc9126f2abf8dfe2d949ba5760	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32f09f757ce37252af01ac16f616415f	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8ab1c7afdb926c75be5c643d3e1068a3	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768678d3a793e4244c073880f11e7102	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
50c69ca8499b648e190b3b39727aa52f	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
acf81f33ca220e4b01d0c2f76b6dfe28	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
82527829a52984a0b62f2d410801dc6f	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
e1b7655570e9764eb6a762fcc22a0ad5	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
4a3920c830b260c27d44b2daef685222	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
f6489d768f302e9bcce5fd603596cd35	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
a39739ffbb608c9de6efb1ae1ed77a64	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
231b54c68051d8e56711daa2d6c2f8ce	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
7b9a3ece0f6507ef5cfe2de761efa6be	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
3deb38196a2c7dfc31dcf1411fb4bc36	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
fbd55fed9b1b89894c9bab8f2e57bfcd	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
a4f2a55220439a17210301a4160785b6	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
eb0c65d818ec67c4ceed05dc478fc0ab	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
8351653a0aa46fdc63cdc9eb04e124fb	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
5fd4a20c5ce9e964a59d9bdd19672f94	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
3f0b5704475c060bf4e047e8eabe4f58	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
54c81e0a384363deab15b021ca3fbb5d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
5a8442cf8bb82ef53d63e77669b162ae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
881945a306ca3e2f3c29ddea6c668611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
e37aef89f4fc4e79eb676105b1b7aa72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
3b8d780ca0a1d8ec495de831e663b6be	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
05d67f4d2344ccad2a06ac0207cdafcd	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28d9f8b2fbeca0656a39295cc9f40828	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79bf938028a54acee17ee5ea184b74b1	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
5afd9b6e75ce6e5c8a17d6d41065b72d	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
daf8e25c280d82872ec448575fa821e8	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
7251bc83b074f9c240a78c2ce172e525	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
f5016b5fc07de75e045080bf9801500f	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
05bbbcd63429b9933f016a95b86fb738	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
fb749d3565fae2c4ebed7d52e26e2ba9	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1c5ecf4be4b197d9b20dfa4d7f34fbf0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
d060058a67e27ccdfae2e9f44a4d862f	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
94881b148446e63fd303748313d7d0a4	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
b8fcb989b91fa6f40dddaf28f71ec21e	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
94262bebec871c9eb03d529de446c2a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
ba83590acfb25207cf2365faf381979f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
6214f3b04cfd9872b2d93862ad08282a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
e47d4b00d2c7c17ef40b360015944e5a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
7530c123c5cf198c8a2a4efb6c2c2fb9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
aa5017cf74ef6ad03271a2577e38a377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
34f2481e0622d0966e0e697a61fd2591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
1b24cd9e478948a74bb0a42768527667	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1206d1fe9bc6e55d01c2c4b5443489ae	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5358d3454347c66fb9ac0faf837dd286	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8bc320f5448eea804810123bed7b129	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7b8d2f3f0e0aca38e4d70b020a780baa	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2f63f21828849f634a7185288ca1197f	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9d668a34b1d311076671ba3d92e42562	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e685adb287321d0621aa616e0d1fcf2e	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fcb110ea6f41e72b60cf82161b2058ac	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
ba927051cbc7123156e714d3c8be173f	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
017be2fa1d6f6fcf2ccb48b39406c0f2	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
1ecfd1378a2dbe866292b809529d2ab2	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
6be31259f1f9e26071998751a0f5343c	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
5b257ccfbed35cb61005bdf9250d1d9a	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
b3b15824dc8de2d83a6f4fd24e7e4271	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
25401af381a28cbbc4268323beee3c4c	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
b97ca0af35ce91cb8e5e6c8b221da0e0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
6a46532dae71af60eb7df83140fa46fb	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
970301d09d5faad1fd0f2dfe3b936489	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
cafb0e4ba6fb4635381d589d06b5eae0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
3f05cc984143c0a1f958d10ccd773fbe	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
e405dcf7b4e30ad988bded3f9797fa6b	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
9f9edd080529a452c41df97770405a3d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
a36ca7b027f776f571a804d5fce432fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
9ac397bb7181dfc7e61e6df96e04ad46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
f41b3c18600340586258e5a4faf8f04a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
f021d620fd489819f7877a9898743160	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3cb62f5eff3e8002ff22a55f29b3d8f1	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d48816f77487005bc3c8b4c64c7b4ab	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dc84b554d54b4f44e7b92090b908680e	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
00818133096b12b6ab8241af45c73339	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
193efe50853cfee419d16cb13740024a	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
bb5a294237d8795248bf5b2075deb9ac	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
7c3de19751e77c72125985dec50c7cfd	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
b2782f75eb94e93639ff9337ea2992a9	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
3938845a54e2b862d3f6dff46ae4977d	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3c210bc471bd1e2761040dcae03276d6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
90485a037719c78cc4d837f608af442f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
b77df8322d2add5a3ba07fb20a16367d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
9268ff3da3b9aa3eb1f5c89dc1f920a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
7786e5daaa4bea4b1146d6fd53ccb230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
94cead1d1078387d1d508e99773c32e1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
bf9f918485018c88fe29b2af30347281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
e3cff1e15831575e1fa5409103ae0414	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
305ae7ced84260634b9b879e5cc6449c	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1e1eca8869469d6e360f45b4e71ee19d	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
2981804fe02d8d19524a067b5500866d	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
a8c0398fc8103531531efaa3dd720fe6	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
35ff008ef6183ce1a053d62766e2f793	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
56f0feea3284c84db14fc13250fc06ff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
ada31fa2776c37d13859ec64348e8b80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
5766af77ed60c556d8ff356a3f20a5ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1f448a21d8c27adc19cba276beb7fad8	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33caf153d04881d594666005e374f89e	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75e46799a1e6f09e495587a03d9037e4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92c66de979ab8461ae436f2f3488631e	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b629204c07014ff34fa3fd787ebf2a9e	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
069621b26cabc55abb1b55e5c04a112f	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6fc5b8c9768e2a1fac66c48b88a6a8e9	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
c16037b078074e0be995a8194ced55d7	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
