OTU_ID	SRR16971116	SRR16971117	SRR16971118	SRR16971119	SRR16971120	SRR16971121
4b3562e9fc2c02d59b01b574ae9eb54d	0.0	0.0	23.0	0.0	0.0	0.0
4e021a53d07f8aac7872f7fe4b420deb	0.0	0.0	22.0	0.0	0.0	0.0
09ac80338f227376ad94dff4e1f83ddf	0.0	0.0	12.0	7.0	5.0	0.0
c3109cb4f20593130b3e364970e9960d	0.0	0.0	0.0	7.0	6.0	5.0
6299dac869222ba98006c9f8c307a567	0.0	0.0	0.0	30.0	0.0	0.0
769a30ba32e9c1a384bcb9701382ce1e	0.0	0.0	0.0	0.0	25.0	0.0
1ddc25db02e181d9ff9494457ba175c4	8.0	1.0	6.0	3.0	0.0	0.0
ee34c7065f2bbe702ed0fbc7fc5b4314	8.0	6.0	5.0	0.0	0.0	0.0
7ba40eb0ac2650285192e6a186859ad8	3.0	2.0	3.0	3.0	7.0	2.0
1323bda7942c960d009554def061148d	4.0	6.0	5.0	4.0	0.0	2.0
ca98ed167f5da935df57c2bb79201df0	7.0	6.0	5.0	0.0	0.0	0.0
726424fe9fc1f8f8fcf841601b831ca1	1.0	3.0	5.0	3.0	6.0	3.0
219eec43058b42b21f906c5bb29ccfe4	6.0	7.0	6.0	0.0	0.0	0.0
c6c9b68f4376507efa779f6182aa8c92	10.0	0.0	0.0	0.0	0.0	11.0
b7c2c11ee37e063aef56b3bbf299444d	8.0	0.0	7.0	5.0	0.0	0.0
dbdebe1e6ba67bb0d3d73d7888765ea7	7.0	5.0	6.0	0.0	0.0	0.0
fca6e75c01908e4cbad9c477e736cad7	0.0	12.0	7.0	0.0	0.0	0.0
4432425ef17caa4eed25688285ac9dcc	0.0	5.0	2.0	0.0	8.0	4.0
342d816cf50f2de01346835c2166ba23	0.0	4.0	0.0	5.0	4.0	4.0
a0a05ce8132791370d3defc7d905c486	0.0	0.0	5.0	10.0	7.0	0.0
338071b4c63093176bfa473408b39e99	0.0	0.0	3.0	6.0	8.0	4.0
9cf002fc4c26dd06955a785a46629f14	0.0	0.0	18.0	0.0	0.0	0.0
2f83c2aff72e713ffb3da0f7f971d79b	0.0	0.0	9.0	15.0	0.0	0.0
55e158b22a6bc64298933314024d6e31	0.0	0.0	0.0	14.0	5.0	5.0
d47d52e769bb9d0909e0020797e8c2bc	0.0	0.0	0.0	10.0	7.0	8.0
c2f7f53b8c526e499968f19c9525d38d	11.0	7.0	0.0	7.0	0.0	0.0
9557fcd231ed37fd4178944d737c3447	3.0	0.0	6.0	0.0	7.0	2.0
565dbe16316d99017aca92d12672b451	6.0	0.0	0.0	10.0	5.0	3.0
368a026142e889c33ee9a222c61901b9	7.0	0.0	0.0	18.0	0.0	0.0
588d49c37517925681e0a43b3ecc7243	3.0	6.0	5.0	6.0	0.0	0.0
3e3c4db07081469adcb23680e7c4aa0d	0.0	6.0	0.0	0.0	0.0	10.0
cce12623ea824cb271ea87905c292675	0.0	0.0	17.0	0.0	0.0	0.0
3efd2abffe24ed7ffce9b030a151e0e3	0.0	0.0	5.0	0.0	9.0	5.0
5bcab00cc3a18448be41053c26c40d0c	0.0	0.0	12.0	0.0	0.0	8.0
0b3802920c90dee811110dbcdd02ef96	0.0	0.0	0.0	0.0	12.0	7.0
c40e06295e0f9a7148a9423f8f45b5ce	12.0	0.0	7.0	0.0	0.0	0.0
b79759c631994cd8cea92bfc4195b44c	9.0	3.0	3.0	0.0	0.0	0.0
97326bca86cb172f00d580a95c24abb5	6.0	4.0	9.0	0.0	0.0	0.0
be819a121af508eb487fd01377f81fe7	4.0	3.0	0.0	4.0	5.0	4.0
3f96987fae58d04f4410221f9d910f6f	7.0	2.0	9.0	0.0	0.0	0.0
6df733810c5351f1980cef88fd3388e0	8.0	0.0	9.0	0.0	0.0	0.0
0ee4f81db1a94e8c4dcc1597c848ff47	2.0	3.0	4.0	5.0	6.0	3.0
8ba19d8c9aa5041f603a4c9f6de4fd5b	12.0	0.0	5.0	0.0	0.0	0.0
ff8c701e4c3baaad4e5c8d19831bbab0	4.0	5.0	4.0	0.0	0.0	6.0
f842f5ada2f3273ead3fdb64539626f7	0.0	8.0	4.0	4.0	0.0	5.0
e4347ca3e55d3578579b9b09a08cc78c	0.0	0.0	0.0	9.0	5.0	10.0
671ec93bd6b64ce7ed4f242c36973248	0.0	0.0	0.0	26.0	0.0	0.0
7e5c019a190818286bd1cfbaabe1cdb1	0.0	0.0	0.0	14.0	11.0	0.0
58b3be70506796439f93710c814d457e	0.0	0.0	0.0	0.0	14.0	7.0
8aea2bb5e4615018af9c2bf7a2d4b311	0.0	0.0	0.0	0.0	0.0	20.0
3483981cd27b02aa72787a1a67effe15	3.0	0.0	2.0	0.0	6.0	4.0
3238c9ed3a44f4f123d20e87d45006a2	3.0	0.0	1.0	12.0	4.0	0.0
218c6fd7f7eb9a85568581327380df62	8.0	0.0	0.0	0.0	11.0	0.0
70547df481864618b4c2c0ef487ee3e5	9.0	0.0	2.0	0.0	0.0	0.0
4f1dd5ddc76414237451c766aa1bfe9e	8.0	3.0	5.0	5.0	0.0	0.0
d51cd8e82df855f7a1b70de693a9b8d0	9.0	0.0	0.0	12.0	0.0	0.0
2bae28f6874bc1f5872850d40c892da4	6.0	0.0	4.0	4.0	0.0	3.0
f9e2ee666e0511cf71da3ed3450afac6	7.0	6.0	3.0	0.0	0.0	0.0
a00f3db3ca48e824bf73dcb28a501e12	5.0	11.0	0.0	0.0	0.0	0.0
850cdcac65707052b003311afc0ebc1b	5.0	5.0	6.0	0.0	0.0	0.0
579a79e8c4867dffe1acae1fd10b764c	10.0	0.0	0.0	9.0	0.0	0.0
ba54d69dda91c0c4613e330d7fa7eaa3	9.0	0.0	0.0	13.0	0.0	0.0
21aa87f4de00822467b1a66972c468a5	5.0	0.0	0.0	0.0	17.0	0.0
24a60f09560d0501ff8841c57460550e	16.0	0.0	0.0	0.0	0.0	0.0
15f22513f2a486f95522e4e34a48d93e	0.0	6.0	5.0	0.0	11.0	0.0
28a6c1d979f71ae66b7f3f66cb765e0e	0.0	4.0	6.0	0.0	0.0	11.0
1bb24f70ef1153007395aa5f126d48c1	0.0	0.0	0.0	14.0	7.0	0.0
0066a3a9653f95578feededd90debbe9	0.0	0.0	0.0	0.0	0.0	17.0
bb70fec2cf95de279b867f58c3c7f256	0.0	0.0	0.0	0.0	0.0	14.0
8d636c2415c249167b61b166fa76e996	10.0	4.0	3.0	0.0	0.0	0.0
9af77dd974b84d53baeb33f3a10be6e7	5.0	6.0	8.0	0.0	1.0	0.0
704a25a213c9691423db67ae2af0ece4	7.0	5.0	4.0	0.0	0.0	0.0
f2411bf369d4945949e8741680a78aee	5.0	5.0	3.0	4.0	0.0	0.0
3f65bb8fc2db5eb4415375916b2db8d1	9.0	0.0	5.0	0.0	0.0	0.0
62223a26b72ddcc4b53499d8db7a8431	8.0	0.0	3.0	0.0	4.0	0.0
ba536ff4d3e425cf46eea8581db713cf	4.0	3.0	2.0	0.0	3.0	4.0
7f31d16179f56085a4f322e5294f944d	5.0	2.0	4.0	0.0	4.0	3.0
c586664912b279b945f2d86fd9013dfa	3.0	2.0	10.0	2.0	2.0	0.0
09e5ae2c13f41ff2c39c3a5d6c091884	3.0	5.0	6.0	0.0	0.0	0.0
3a8841aa8084dd9ab42820ce0ee9dbe1	11.0	0.0	4.0	0.0	0.0	0.0
34545096190e7288c53299dec840548f	2.0	4.0	2.0	0.0	0.0	7.0
69225812a6e593285877e289a7ecd359	10.0	6.0	0.0	0.0	0.0	0.0
8d6cfb37eff53999aeca7b530237303e	1.0	5.0	2.0	3.0	3.0	3.0
78c06900e44345e7d045b1e8ce792132	11.0	0.0	7.0	0.0	0.0	0.0
e954dd65323425fb8dde8b1e35e4fe6f	11.0	6.0	0.0	0.0	0.0	0.0
605bd987c98eed7b3138eda923c9fdf8	0.0	21.0	0.0	0.0	0.0	0.0
f3365e664499d357c98cd73d331c28e7	0.0	8.0	12.0	0.0	0.0	0.0
db6048b831452f49901148eb36ab12f2	0.0	0.0	16.0	0.0	0.0	0.0
d8ecba76c21a0e2721af5043ae86b340	0.0	0.0	0.0	4.0	11.0	6.0
15fe694a49b6735d4ae7eb38f4c3f376	6.0	9.0	0.0	0.0	0.0	0.0
c4594f06d4d44bde5363366cc4cec8f7	2.0	1.0	0.0	6.0	5.0	3.0
3a04b9a03dad1171373981a5364e7a99	8.0	0.0	4.0	0.0	0.0	0.0
06add71f519240c62ccb6a21a912dd84	8.0	8.0	0.0	0.0	0.0	0.0
1a0bdea7af1485dd436168109fefeafa	7.0	5.0	6.0	0.0	0.0	0.0
5558a3446d385c601d10bf75d90b2e0f	4.0	5.0	2.0	2.0	0.0	3.0
4ab715d619c564ad20abe6162b2e3c06	5.0	5.0	0.0	0.0	6.0	2.0
ff4a0f2260b9eef33b04b84785002f92	5.0	2.0	4.0	0.0	5.0	5.0
f88ba11c0521855fdd0ec002c64be0d3	5.0	5.0	2.0	0.0	6.0	0.0
df49775f97a45ae97b11d6965127bb1b	9.0	0.0	4.0	0.0	0.0	0.0
e4e0879099d1ef7e7f3ed22a0755cb64	8.0	0.0	9.0	0.0	0.0	0.0
f8d01fea56b1dd1ee56f66d322396f3a	10.0	8.0	0.0	0.0	0.0	0.0
d715df0d4bb51dd8b5b6cea921248486	9.0	0.0	8.0	0.0	0.0	0.0
cf39367d02a71a54f8ad4f79c0e2fe71	0.0	7.0	7.0	0.0	0.0	0.0
31d32e15ee88cc08ca3c1c8e560cabb0	0.0	8.0	0.0	0.0	5.0	4.0
f34ebd7a4bf1450afb03188607b35614	0.0	9.0	6.0	0.0	0.0	0.0
beba0e0233e328cfb835178755119b7c	0.0	0.0	16.0	0.0	0.0	0.0
5a0f41a541e6feae36a0f0de1a191cf1	0.0	0.0	5.0	0.0	0.0	15.0
70956ed4b2396327032c162ce2533a8d	0.0	0.0	8.0	0.0	0.0	6.0
884b4b41137ae448fd9c8ec2ac420892	0.0	0.0	4.0	0.0	5.0	6.0
3ecf465418dee1fd14efa55588c9e0de	0.0	0.0	0.0	7.0	5.0	10.0
ea484dfc4620f1c53cad5ae95bf3cec5	0.0	0.0	0.0	6.0	6.0	5.0
ed9b9d67a2eddf5097ccd8064bb0fdb9	3.0	2.0	0.0	5.0	3.0	0.0
a763abbb6f23ec16b2f798171beff42b	3.0	4.0	4.0	0.0	3.0	0.0
33201452bebe102a3ef131a9253213de	6.0	0.0	6.0	9.0	0.0	0.0
b41347a902da5542c3d34d3018877d64	4.0	0.0	0.0	8.0	8.0	0.0
0a508d8aac31cf7be3bae203756d8f87	6.0	0.0	3.0	6.0	0.0	0.0
97e94426b6bb7ef80047a48a61c9ae66	1.0	2.0	0.0	6.0	4.0	5.0
b8236ac35298f768ebe9a853a88a170d	8.0	0.0	0.0	0.0	0.0	0.0
c9c755dd0ebdf84346bbd32282e6a6ac	4.0	0.0	5.0	5.0	7.0	0.0
44053f5a7a5f3d8068fb61a9da9d05ec	6.0	0.0	0.0	0.0	0.0	6.0
b636a29da2a5ae2f1c69f751f9552229	0.0	18.0	0.0	0.0	0.0	0.0
efd3589f4de0e1242a15da3b95c13959	0.0	0.0	8.0	0.0	0.0	4.0
f682e63af6477c534e1222aef6cdaee9	0.0	0.0	6.0	6.0	6.0	0.0
a91a456e96c4900412d105ae64547c07	0.0	0.0	13.0	0.0	0.0	0.0
e8aa7c06ff1fd73f4f162ed5859a6113	0.0	0.0	14.0	0.0	0.0	0.0
102db27664ca9e478f198b5203432138	0.0	0.0	0.0	9.0	12.0	0.0
e47ea6922ed0fcdb38e4b7b0caef1e40	6.0	5.0	4.0	0.0	2.0	0.0
e8f3e28f630447a23d652eec4bef7c15	2.0	3.0	6.0	4.0	0.0	0.0
404773fe65a6e26ab2f526bd12416ceb	10.0	0.0	0.0	0.0	6.0	0.0
1c53e6260873940356fdb3c60c5fc3fe	3.0	0.0	5.0	0.0	7.0	0.0
8db03a611b4bca73c27863047a12865d	9.0	10.0	0.0	0.0	0.0	0.0
07022faae756768f23ef06a40691a0fd	8.0	0.0	5.0	0.0	0.0	0.0
8e211fc44f57e3e110f6598e4e8a4b15	4.0	0.0	6.0	0.0	2.0	0.0
f2cdd532aaaf559a78d2377219908f3d	6.0	0.0	0.0	7.0	0.0	4.0
3c848ee9bcf62b343b72da92a38c7537	7.0	0.0	8.0	0.0	0.0	0.0
c091c994de201073ae2b27a2accb3214	6.0	0.0	0.0	0.0	4.0	4.0
2c3eb8c99b9435ac210af2a76e1375cb	6.0	0.0	5.0	5.0	5.0	0.0
707b062edc91d1bca2f584fa738968af	3.0	9.0	5.0	0.0	0.0	0.0
07d83bbddbbaecf7333827cea7d3aa1a	3.0	3.0	6.0	5.0	0.0	0.0
d0017e0d86e8a59752ed5009e6b9bc4e	4.0	8.0	0.0	7.0	0.0	0.0
131fcdd3bff9965800287c604dd598ef	16.0	0.0	0.0	0.0	0.0	0.0
0a23da08ff53af5796d8f523213ca216	4.0	0.0	3.0	0.0	5.0	0.0
71120bf73cb9aa441a9e49f3f24ee4f1	0.0	10.0	1.0	0.0	0.0	3.0
30f3dc0664d9c8e2c1fd493d248dc33f	0.0	1.0	5.0	0.0	6.0	3.0
ea1bd226f7a2ea4386b0bf255de27b3f	0.0	11.0	0.0	0.0	9.0	0.0
faf8094ce5e20ed1fbefdb5f24b85fd8	0.0	7.0	9.0	0.0	0.0	0.0
4db81b14d6348e3e28339d3af671d858	0.0	0.0	9.0	0.0	7.0	0.0
e8bf7e4ca660d71ec30456d781b74aa5	0.0	0.0	5.0	9.0	5.0	0.0
526dbecd92f0850019249d413a627adb	0.0	0.0	5.0	4.0	0.0	7.0
d315adefe09db8d7e743a56f056bd1be	0.0	0.0	0.0	12.0	0.0	6.0
4d251d4e3f7035b546a27c0266c83518	4.0	4.0	6.0	0.0	0.0	0.0
a33e5be99e4cb6b85c438411efc60eba	10.0	3.0	4.0	0.0	0.0	0.0
12f4214281096f428d790ad511013d8b	6.0	1.0	9.0	0.0	0.0	0.0
d80119f9ebe2ff245ed27834b4676e71	4.0	0.0	6.0	0.0	0.0	1.0
44e3d58be31c890909f3dd2dc057129e	1.0	0.0	3.0	7.0	2.0	0.0
297532a168673725805c6d9d74b55d4d	6.0	3.0	3.0	0.0	0.0	0.0
06e61ded370245c02d57fe990ec87e0f	8.0	0.0	5.0	0.0	0.0	0.0
bab2c4c3cc27a532478dd43f4b0ce538	4.0	0.0	4.0	4.0	0.0	1.0
4e6e35d209de7b5e613eb944806a3348	1.0	0.0	0.0	0.0	11.0	0.0
880b10bd19e543903c8aaa903e1d737c	3.0	8.0	0.0	0.0	0.0	5.0
47d6ddd0b897a0299c41c2adf002d687	4.0	4.0	0.0	0.0	5.0	0.0
7eb50b7b65a35806a22fb67850e84797	4.0	7.0	2.0	0.0	0.0	0.0
edaeee7d97303931326a7f3ea78ba285	2.0	3.0	6.0	0.0	0.0	3.0
1f89564d7fd093d5f0d500d859b1c0d0	4.0	0.0	4.0	5.0	0.0	3.0
5c51dfd41737e021736bd64daeebbe6c	8.0	0.0	3.0	0.0	0.0	0.0
b87703667b7a5bbf2d4d194cb327b217	4.0	0.0	4.0	3.0	3.0	2.0
6d30fc6bb7f90fca8c9e06f6349f45fc	3.0	0.0	0.0	3.0	8.0	4.0
29b7bcce8c5223d2f2e1bbfb771c4902	1.0	6.0	4.0	3.0	2.0	0.0
da4648b5e657a7a0e2da9de7cd41ff54	0.0	2.0	3.0	0.0	9.0	0.0
e2c712c312afb8e31472eff83cdb71d4	0.0	6.0	9.0	0.0	0.0	0.0
0a471a3f023689d5c18ac990bf698e5f	0.0	3.0	0.0	11.0	2.0	3.0
b313cb09e894e7338b16385ac7f2f761	0.0	4.0	0.0	0.0	10.0	4.0
ab0d515ba04cb80d1e823f821defb037	0.0	0.0	11.0	0.0	0.0	0.0
6995b5227b2da6b8e07aabfe3ff0672c	0.0	0.0	7.0	5.0	0.0	3.0
33bc785b0134b6bbd9cb1169e9793ccb	0.0	0.0	0.0	21.0	0.0	0.0
5ce9da570affbafe13e61eca9e3bd367	0.0	0.0	0.0	0.0	7.0	5.0
3b843d14506d0c40e142c584e35a45b7	0.0	0.0	0.0	0.0	17.0	0.0
c23592fcf5c00430bdd2e62eeebdb2ab	10.0	0.0	0.0	3.0	0.0	0.0
ad45b9dcac290b43da81a770ac6982f0	1.0	2.0	0.0	7.0	3.0	0.0
3abc04c3058329ae5b1c3703df9c9e42	7.0	7.0	0.0	0.0	0.0	0.0
38223645230bb96206310f5f512cb100	4.0	0.0	4.0	0.0	7.0	2.0
14298dc7d23056f4fb540a2aac7dddce	3.0	5.0	0.0	0.0	0.0	3.0
9e8c6672a25c27047ecbc1f18a98a3dd	9.0	0.0	7.0	0.0	0.0	0.0
5016dd99ba2d9a60f9578c908a517b27	5.0	0.0	8.0	0.0	0.0	0.0
89c65488bac9bf13908b1ad5f9f6667d	9.0	0.0	0.0	0.0	5.0	0.0
cc596216cb83394b3b42cc9ac6a3faff	3.0	5.0	6.0	0.0	0.0	0.0
66ddfa177d81be6fbbf816cdc02d676e	4.0	0.0	0.0	0.0	10.0	0.0
781d32ecabdd3d240e16edbf6e58c168	6.0	9.0	0.0	0.0	0.0	0.0
271ef806f21bba4d02b7768619d3fa49	0.0	4.0	6.0	0.0	0.0	0.0
6aa86a2973cc412b7bae3447abdc3059	0.0	16.0	0.0	0.0	0.0	0.0
1d6ebeedfd40470842f00ac3419e8cb1	0.0	0.0	3.0	0.0	0.0	10.0
b74846efda8220cef2661931087ec49f	0.0	0.0	5.0	4.0	2.0	4.0
be05c9a61a56b9855557d36aab1f6668	0.0	0.0	5.0	5.0	0.0	3.0
948e896d192d2901674bd5c0d00eb0e3	0.0	0.0	0.0	9.0	7.0	0.0
6bdb05512c1dc5f2169f7596d26132b2	0.0	0.0	0.0	19.0	0.0	0.0
aa489270242b7892ec35ad215d10c9c5	0.0	0.0	0.0	5.0	6.0	4.0
265592feac214f99ef5ed3a628651d37	0.0	0.0	0.0	0.0	0.0	15.0
af548ffa3e70bae7d89cf180ca3e6afb	8.0	3.0	0.0	0.0	3.0	0.0
68d356ea7840722edfb697c2da1ca3a7	2.0	4.0	4.0	0.0	0.0	2.0
fe78b12d64915ef2d19ba7977e0fb14e	6.0	0.0	3.0	0.0	0.0	0.0
cbeee3fadd7a89be21ac6ea1be98b216	12.0	0.0	0.0	0.0	0.0	0.0
9dca400fc15f2167c8b22a5387ff3eee	5.0	0.0	0.0	0.0	5.0	6.0
1e11b79d56c277d8c93eb95f4ac096cf	4.0	4.0	7.0	0.0	0.0	0.0
5aff2621fe3540b20ae61c8360797bc5	4.0	0.0	6.0	3.0	0.0	0.0
5e4b3067a76bfb7b6f6503240c8e2817	8.0	0.0	0.0	8.0	0.0	0.0
2d554c9403fe9e7c8db01a1a02fc4c57	4.0	0.0	8.0	0.0	0.0	0.0
b393beb281080d5fa3b693643b69a317	5.0	0.0	0.0	10.0	0.0	0.0
bb9ad3f3f2b6043f645539feeb6825e9	5.0	5.0	7.0	0.0	0.0	0.0
f21060d41dedc073aef01134045ba03d	9.0	0.0	0.0	0.0	0.0	0.0
e88e2a407483088232bbcb400be83aa0	0.0	7.0	3.0	0.0	1.0	0.0
331efeb36491396dfd7b5b6c0272ebc7	0.0	5.0	0.0	5.0	0.0	1.0
2a73f177d39c2b5532a1672004d72f8a	0.0	7.0	0.0	9.0	0.0	0.0
9f946511089ca11edc118ffb8f43644e	0.0	9.0	0.0	0.0	0.0	7.0
5f4fbcc024153b4355e79e50adc2d5df	0.0	6.0	0.0	7.0	0.0	3.0
6990676bb8fa189aa59d38e941928680	0.0	2.0	8.0	0.0	0.0	0.0
28b5d149afb9cfae66d0407cf342d725	0.0	16.0	0.0	0.0	0.0	0.0
b02c6127aefdcf1bf51786acebd1fc96	0.0	8.0	7.0	0.0	0.0	0.0
ff7af072d3c37c3ddd1c86d557dfbfca	0.0	0.0	4.0	5.0	7.0	0.0
424a7e4b74f9d7167467cc29f7308583	0.0	0.0	13.0	0.0	0.0	0.0
6ccb27378cafe702ee03eb83bcff84fe	0.0	0.0	0.0	8.0	0.0	7.0
31c8f8526d52eedcff87b05de452288f	0.0	0.0	0.0	0.0	0.0	11.0
a26ea1eb128f33a7a7378c42a08b4d46	6.0	0.0	0.0	0.0	5.0	0.0
db24af38b53329da11f5036c5abc628b	8.0	1.0	0.0	0.0	0.0	5.0
786198580d43d38c1ad16ca600de138c	5.0	0.0	2.0	0.0	0.0	0.0
a41c894e80e0135a498b01b43b2270ab	5.0	0.0	0.0	0.0	0.0	5.0
0a2e3eb2b128112bea7300da512ad53c	10.0	0.0	0.0	0.0	0.0	0.0
537d0f32db6a61f99640bd8713abde71	7.0	0.0	0.0	0.0	0.0	0.0
05c6e6a07e1f77c0d12ff5a3edfacea8	5.0	4.0	2.0	0.0	0.0	0.0
e845d9ae3fa3351284abe0b6168d13e8	9.0	0.0	0.0	0.0	0.0	0.0
ec96d4210a1e6c6bfe92cd56d8899484	6.0	0.0	0.0	0.0	0.0	8.0
0bf13f598f38c7f53535a45362a98a99	6.0	0.0	0.0	8.0	0.0	0.0
a9de661357b782eb2e364d90f9c70dd6	4.0	3.0	3.0	0.0	3.0	5.0
e59dbe240e36aabcda94caf2ac4e34f0	4.0	0.0	0.0	0.0	6.0	4.0
06da631f533c4db9fe0ea9e19e62e172	9.0	0.0	0.0	0.0	0.0	0.0
47a41fc41842847319bed51a0b11dc87	4.0	0.0	6.0	0.0	5.0	0.0
7fbde721a95b332ccb2168c08acc6e14	12.0	0.0	0.0	0.0	0.0	0.0
a49f4c455838be29104f6063e835340f	7.0	0.0	7.0	0.0	0.0	0.0
16777eedc2b1d4726bc1c2f854949e5d	3.0	0.0	0.0	0.0	2.0	8.0
b611768cd0644f9844c2549048c5a161	0.0	6.0	1.0	0.0	4.0	0.0
6239cf5cdb491841e6556f26e3cdd324	0.0	11.0	0.0	0.0	0.0	0.0
5068e291071fd42d677ee72cb64ac8d3	0.0	0.0	11.0	0.0	0.0	0.0
bd98cd36730e187c2074f1579a1f6dbb	0.0	0.0	7.0	0.0	0.0	5.0
b8982764c4b39f9d79cfbea10242b5e9	0.0	0.0	4.0	0.0	11.0	0.0
95932e92bef77e1efe19fa556685eaf3	0.0	0.0	12.0	0.0	0.0	0.0
189aa81b63b30e09b2b14f17e23284cf	0.0	0.0	6.0	8.0	0.0	0.0
624d1131be0162f64b36d39138954bf3	0.0	0.0	12.0	0.0	0.0	0.0
46fd6009cbe30a8178bf098f294fb859	0.0	0.0	0.0	7.0	4.0	5.0
ab0fc713a9a825ce0fda3da5522e8c8c	0.0	0.0	0.0	8.0	0.0	8.0
1465c5b44d883675736f72b40afcc66c	0.0	0.0	0.0	7.0	9.0	0.0
0e06cc209d87e4bf8c14b7dec5faa7ba	0.0	0.0	0.0	0.0	12.0	0.0
bbca211e8eb22b41b8ca5002d2898458	0.0	0.0	0.0	0.0	0.0	10.0
800f99fc4af219a67e4f1003f82c376c	6.0	3.0	0.0	3.0	0.0	0.0
6408aec8c1586cec7ecb3fdaa94efd9d	1.0	0.0	2.0	3.0	4.0	0.0
6f86d42b59703e92a39e0088e70d9700	3.0	2.0	1.0	3.0	0.0	0.0
78f2b0405cb39a4530c6779fcf47353b	3.0	4.0	5.0	0.0	0.0	0.0
6fb1a0333828db1db0ca4e8fa3a0ffd4	6.0	0.0	0.0	0.0	0.0	3.0
6d8f8378f4b072383fcf7988c7703516	8.0	0.0	0.0	0.0	0.0	0.0
665f4be0bac8a36f68903f34a7e4d285	4.0	3.0	0.0	5.0	2.0	0.0
690913a25ffdd0a3b027476091a3efd4	1.0	0.0	2.0	5.0	0.0	3.0
0bd9855c2d2d40495fda780027921e58	2.0	0.0	5.0	0.0	6.0	0.0
d9f488a6ced458c0382f076759fdec39	3.0	3.0	0.0	4.0	0.0	0.0
195d7f96acae76541a6bcb7045fac5de	3.0	0.0	3.0	7.0	0.0	0.0
dcb58cfb2a52acf297c9a827c3b01247	6.0	4.0	0.0	0.0	0.0	2.0
68ffecff1eca145166aec4dc0bab9e92	0.0	6.0	6.0	0.0	0.0	0.0
0c4047dc9234be7a65e56c309751e00f	0.0	2.0	0.0	3.0	2.0	5.0
b22c128756843302aa94328b97789de9	0.0	16.0	0.0	0.0	0.0	0.0
6a37302a482f539a11039b75f4e4bc9b	0.0	9.0	2.0	0.0	0.0	0.0
8e905cecb54b592882cd2c3c3e4ef202	0.0	5.0	0.0	0.0	0.0	7.0
a0555152702162d42844bd6925ae4374	0.0	0.0	2.0	4.0	7.0	0.0
32fc27cefa66ce33f622155522a66b83	0.0	0.0	6.0	5.0	0.0	0.0
eeec242bca1ff77405f7fa57b48ea768	0.0	0.0	11.0	0.0	0.0	0.0
024915f1ad48b180b9cd3ede5b30d735	0.0	0.0	0.0	4.0	4.0	5.0
cf04dbce9961622767cf0dadd71dfc47	0.0	0.0	0.0	17.0	0.0	0.0
ead32875ddee1cb7b47f59bb84ff194b	0.0	0.0	0.0	8.0	6.0	0.0
c9b6f2274b9d987521becd27a03c9bf7	0.0	0.0	0.0	8.0	5.0	0.0
6a7e85dbb690a3245e175734dd169d0e	0.0	0.0	0.0	9.0	0.0	5.0
5169c6a69f90129abe459b0d4d412abb	0.0	0.0	0.0	1.0	3.0	8.0
6a5b87120d9353263f4e85497da16e25	0.0	0.0	0.0	5.0	8.0	0.0
bb71e0a076f817e904f25a83f9b480f7	0.0	0.0	0.0	8.0	0.0	6.0
071fc472b860dd1ada4e89b11f56063f	0.0	0.0	0.0	0.0	12.0	0.0
ebdc73fe9ff36a4a548f1db63e6f2044	0.0	0.0	0.0	0.0	0.0	9.0
c78e39ca18d3fe4250f10f1b20d79c6c	0.0	0.0	0.0	0.0	0.0	12.0
315c5e4eb4df17575e608997831e9cbf	0.0	0.0	0.0	0.0	0.0	14.0
187c46329e62337f687033eb04bd9432	6.0	2.0	3.0	0.0	0.0	0.0
6c6335f08d87e2c6bdeedffc0724c010	5.0	0.0	6.0	0.0	0.0	0.0
c3f4dee8ac492264e09a10cf9031e549	8.0	0.0	0.0	0.0	0.0	0.0
296f8008e57ca922e5dae0d51bb3e237	1.0	0.0	4.0	0.0	1.0	3.0
680c67f38a05b2733b3ac4a95adfcda1	3.0	2.0	0.0	0.0	3.0	3.0
aa6eb00cf4acd0b3c44ff7451c25ea32	5.0	0.0	4.0	0.0	0.0	0.0
ab018c9d4ff59589c5f7d0a3502c3ed4	6.0	6.0	0.0	0.0	0.0	0.0
dd76649113a3233a7bb6bf8ebaaa58b9	8.0	0.0	3.0	0.0	0.0	0.0
66df5f12edacae65aa0b36bdc2e87ff5	3.0	0.0	0.0	4.0	0.0	6.0
03adbdb8b40e7a5feb725797ded7b36f	1.0	2.0	5.0	0.0	0.0	0.0
528fa67ef521b9c96e64d4f6123daf2e	5.0	5.0	0.0	0.0	0.0	0.0
0dfaf03a082a25528b871fac63a62b64	1.0	0.0	0.0	5.0	1.0	2.0
dacd5903ef0f990adc837d511a5e8764	2.0	0.0	0.0	4.0	5.0	0.0
57342f3ee7a1bf57f1bffe61732cf827	5.0	0.0	0.0	0.0	0.0	4.0
a0f90dc7696c58d30b89dacbdae539ab	4.0	4.0	4.0	0.0	0.0	0.0
be20fbc78bb6db143d877ffe67861d16	5.0	5.0	0.0	0.0	0.0	0.0
f7c79cb9eb1fe7cf1bd5d27b233d0c67	9.0	0.0	0.0	0.0	0.0	0.0
2381a293432f9299d126059c19758e9f	0.0	8.0	4.0	0.0	0.0	0.0
9b46c73d8bde22e0c0081c6d653cdaf1	0.0	9.0	0.0	0.0	0.0	1.0
2e6f1b3524b05bf88ddbccc076c2abd4	0.0	12.0	0.0	0.0	0.0	0.0
